participant,block,trial,screenID,setsize,nTarget,nDistractor,layout,colorCon,radius,cueType,cueColor,condition,ratio,correct,acc,RT
2,2,5,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,885
2,2,6,cue,12,6,6,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,6,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowup,1,1046
2,2,7,cue,12,6,6,separated,random,large,color,#660fbd,negative,even,NA,NA,NA
2,2,7,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowup,1,2125
2,2,8,cue,8,4,4,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
2,2,8,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,2865
2,2,9,cue,4,2,2,separated,random,large,color,#2b5bee,negative,even,NA,NA,NA
2,2,9,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,1312
2,2,10,cue,8,4,4,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,10,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowdown,1,794
2,2,11,cue,4,2,2,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,11,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowdown,1,1095
2,2,12,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
2,2,12,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,2269
2,2,13,cue,8,4,4,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,13,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowdown,1,1181
2,2,14,cue,4,2,2,separated,random,large,color,#660fbd,negative,even,NA,NA,NA
2,2,14,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,1394
2,2,15,cue,12,6,6,separated,random,large,color,#e713b2,negative,even,NA,NA,NA
2,2,15,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowup,1,1345
2,2,16,cue,4,2,2,intermixed,random,large,color,#660fbd,negative,even,NA,NA,NA
2,2,16,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowup,1,1158
2,2,17,cue,4,2,2,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,17,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,819
2,2,18,cue,8,4,4,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
2,2,18,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,2593
2,2,19,cue,12,6,6,separated,random,large,color,#ecb718,negative,even,NA,NA,NA
2,2,19,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowdown,1,3407
2,2,20,cue,8,4,4,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
2,2,20,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowup,1,1357
2,2,21,cue,12,6,6,separated,random,large,color,#e21212,negative,even,NA,NA,NA
2,2,21,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowup,1,1055
2,2,22,cue,8,4,4,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,22,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowup,1,904
2,2,23,cue,4,2,2,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
2,2,23,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowdown,1,1325
2,2,24,cue,12,6,6,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,24,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1340
2,2,25,cue,4,2,2,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
2,2,25,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowdown,1,987
2,2,26,cue,8,4,4,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
2,2,26,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,1543
2,2,27,cue,8,4,4,separated,random,large,color,#52970c,negative,even,NA,NA,NA
2,2,27,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowup,1,1331
2,2,28,cue,8,4,4,separated,random,large,color,#660fbd,negative,even,NA,NA,NA
2,2,28,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowup,1,906
2,2,29,cue,4,2,2,separated,random,large,color,#660fbd,negative,even,NA,NA,NA
2,2,29,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,1543
3,0,0,cue,8,4,4,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
3,0,0,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1461
3,0,1,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,even,NA,NA,NA
3,0,1,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowdown,1,2448
3,0,2,cue,4,2,2,separated,random,large,color,#52970c,neutral,even,NA,NA,NA
3,0,2,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowup,1,1448
3,0,3,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
3,0,3,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1892
3,0,4,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
3,0,4,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowdown,1,1339
3,0,5,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
3,0,5,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1792
3,0,6,cue,8,4,4,separated,random,large,color,#660fbd,neutral,even,NA,NA,NA
3,0,6,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowdown,1,1668
3,0,7,cue,4,2,2,separated,random,large,color,#52970c,neutral,even,NA,NA,NA
3,0,7,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowup,1,1536
3,0,8,cue,4,2,2,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
3,0,8,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,945
3,0,9,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
3,0,9,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2712
3,0,10,cue,8,4,4,separated,random,large,color,#52970c,neutral,even,NA,NA,NA
3,0,10,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowup,1,1383
3,0,11,cue,4,2,2,separated,random,large,color,#2b5bee,neutral,even,NA,NA,NA
3,0,11,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowup,1,1633
3,0,12,cue,4,2,2,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
3,0,12,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1007
3,0,13,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
3,0,13,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,958
3,0,14,cue,8,4,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
3,0,14,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2000
3,0,15,cue,8,4,4,separated,random,large,color,#660fbd,neutral,even,NA,NA,NA
3,0,15,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowdown,1,2056
3,0,16,cue,8,4,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
3,0,16,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1871
3,0,17,cue,12,6,6,separated,random,large,color,#ecb718,neutral,even,NA,NA,NA
3,0,17,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowup,1,5847
3,0,18,cue,8,4,4,separated,random,large,color,#52970c,neutral,even,NA,NA,NA
3,0,18,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowdown,1,1068
3,0,19,cue,12,6,6,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
3,0,19,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowdown,1,947
3,0,20,cue,4,2,2,separated,random,large,color,#2b5bee,neutral,even,NA,NA,NA
3,0,20,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowdown,1,935
3,0,21,cue,8,4,4,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
3,0,21,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1875
3,0,22,cue,4,2,2,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
3,0,22,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,1404
3,0,23,cue,4,2,2,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
3,0,23,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowdown,1,1057
3,0,24,cue,4,2,2,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
3,0,24,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,1269
3,0,25,cue,4,2,2,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
3,0,25,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,712
3,0,26,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
3,0,26,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1264
3,0,27,cue,8,4,4,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
3,0,27,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1051
3,0,28,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,even,NA,NA,NA
3,0,28,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowup,1,721
3,0,29,cue,8,4,4,separated,random,large,color,#2b5bee,neutral,even,NA,NA,NA
3,0,29,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowdown,1,2469
3,1,0,cue,4,2,2,separated,random,large,color,#2b5bee,positive,even,NA,NA,NA
3,1,0,judge,4,2,2,separated,random,large,color,NA,positive,even,arrowup,1,937
3,1,1,cue,8,4,4,separated,random,large,color,#e21212,positive,even,NA,NA,NA
3,1,1,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowup,1,838
3,1,2,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
3,1,2,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,1188
3,1,3,cue,4,2,2,separated,random,large,color,#0eaaaa,positive,even,NA,NA,NA
3,1,3,judge,4,2,2,separated,random,large,color,NA,positive,even,arrowup,1,1044
3,1,4,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
3,1,4,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1402
3,1,5,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
3,1,5,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,912
3,1,6,cue,12,6,6,separated,random,large,color,#e713b2,positive,even,NA,NA,NA
3,1,6,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowup,1,1806
3,1,7,cue,4,2,2,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
3,1,7,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowup,1,875
3,1,8,cue,8,4,4,separated,random,large,color,#e21212,positive,even,NA,NA,NA
3,1,8,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowdown,1,949
3,1,9,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
3,1,9,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1503
3,1,10,cue,4,2,2,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
3,1,10,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1115
3,1,11,cue,8,4,4,separated,random,large,color,#2b5bee,positive,even,NA,NA,NA
3,1,11,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowup,1,1670
3,1,12,cue,12,6,6,separated,random,large,color,#e713b2,positive,even,NA,NA,NA
3,1,12,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowdown,1,1418
3,1,13,cue,8,4,4,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
3,1,13,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1409
3,1,14,cue,12,6,6,separated,random,large,color,#660fbd,positive,even,NA,NA,NA
3,1,14,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowdown,1,1912
3,1,15,cue,12,6,6,separated,random,large,color,#ecb718,positive,even,NA,NA,NA
3,1,15,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowdown,1,1213
3,1,16,cue,4,2,2,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
3,1,16,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,893
3,1,17,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
3,1,17,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1670
3,1,18,cue,8,4,4,separated,random,large,color,#660fbd,positive,even,NA,NA,NA
3,1,18,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowup,1,1406
3,1,19,cue,4,2,2,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
3,1,19,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,702
3,1,20,cue,8,4,4,separated,random,large,color,#ecb718,positive,even,NA,NA,NA
3,1,20,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowdown,1,1796
3,1,21,cue,4,2,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
3,1,21,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowup,1,859
3,1,22,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
3,1,22,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,558
3,1,23,cue,4,2,2,separated,random,large,color,#e713b2,positive,even,NA,NA,NA
3,1,23,judge,4,2,2,separated,random,large,color,NA,positive,even,arrowdown,1,911
3,1,24,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
3,1,24,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1654
3,1,25,cue,8,4,4,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
3,1,25,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1136
3,1,26,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
3,1,26,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,681
3,1,27,cue,12,6,6,separated,random,large,color,#e21212,positive,even,NA,NA,NA
3,1,27,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowdown,1,1015
3,1,28,cue,4,2,2,separated,random,large,color,#2b5bee,positive,even,NA,NA,NA
3,1,28,judge,4,2,2,separated,random,large,color,NA,positive,even,arrowdown,1,898
3,1,29,cue,4,2,2,separated,random,large,color,#660fbd,positive,even,NA,NA,NA
3,1,29,judge,4,2,2,separated,random,large,color,NA,positive,even,arrowup,1,939
3,2,0,cue,12,6,6,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,0,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1016
3,2,1,cue,12,6,6,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
3,2,1,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1563
3,2,2,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
3,2,2,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,805
3,2,3,cue,8,4,4,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
3,2,3,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,1333
3,2,4,cue,4,2,2,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,4,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,872
3,2,5,cue,4,2,2,separated,random,large,color,#52970c,negative,even,NA,NA,NA
3,2,5,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,782
3,2,6,cue,8,4,4,intermixed,random,large,color,#660fbd,negative,even,NA,NA,NA
3,2,6,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,1160
3,2,7,cue,12,6,6,separated,random,large,color,#660fbd,negative,even,NA,NA,NA
3,2,7,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowdown,1,1439
3,2,8,cue,4,2,2,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
3,2,8,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowdown,1,984
3,2,9,cue,8,4,4,separated,random,large,color,#ecb718,negative,even,NA,NA,NA
3,2,9,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowdown,1,963
3,2,10,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
3,2,10,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1025
3,2,11,cue,8,4,4,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,11,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,1002
3,2,12,cue,12,6,6,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,12,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowdown,1,895
3,2,13,cue,4,2,2,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
3,2,13,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowdown,1,603
3,2,14,cue,12,6,6,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,14,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,787
3,2,15,cue,4,2,2,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
3,2,15,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowdown,1,521
3,2,16,cue,12,6,6,separated,random,large,color,#e713b2,negative,even,NA,NA,NA
3,2,16,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowdown,1,1528
3,2,17,cue,4,2,2,separated,random,large,color,#2b5bee,negative,even,NA,NA,NA
3,2,17,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,1175
3,2,18,cue,8,4,4,separated,random,large,color,#660fbd,negative,even,NA,NA,NA
3,2,18,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowup,1,1785
3,2,19,cue,4,2,2,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,19,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowup,1,927
3,2,20,cue,8,4,4,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
3,2,20,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowup,1,561
3,2,21,cue,4,2,2,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,21,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowdown,1,713
3,2,22,cue,8,4,4,separated,random,large,color,#e21212,negative,even,NA,NA,NA
3,2,22,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowdown,1,946
3,2,23,cue,12,6,6,separated,random,large,color,#52970c,negative,even,NA,NA,NA
3,2,23,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowdown,1,788
3,2,24,cue,8,4,4,intermixed,random,large,color,#ecb718,negative,even,NA,NA,NA
3,2,24,judge,8,4,4,intermixed,random,large,color,NA,negative,even,arrowdown,1,719
3,2,25,cue,4,2,2,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
3,2,25,judge,4,2,2,intermixed,random,large,color,NA,negative,even,arrowup,1,637
3,2,26,cue,4,2,2,separated,random,large,color,#0eaaaa,negative,even,NA,NA,NA
3,2,26,judge,4,2,2,separated,random,large,color,NA,negative,even,arrowdown,1,744
3,2,27,cue,8,4,4,separated,random,large,color,#e713b2,negative,even,NA,NA,NA
3,2,27,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowup,1,1573
3,2,28,cue,8,4,4,separated,random,large,color,#2b5bee,negative,even,NA,NA,NA
3,2,28,judge,8,4,4,separated,random,large,color,NA,negative,even,arrowdown,1,1321
3,2,29,cue,12,6,6,separated,random,large,color,#660fbd,negative,even,NA,NA,NA
3,2,29,judge,12,6,6,separated,random,large,color,NA,negative,even,arrowup,1,690
4,0,0,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,0,0,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,763
4,0,1,cue,4,2,2,separated,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,0,1,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowup,1,854
4,0,2,cue,8,4,4,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
4,0,2,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1195
4,0,3,cue,8,4,4,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,0,3,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2090
4,0,4,cue,4,2,2,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,4,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowdown,1,1930
4,0,5,cue,4,2,2,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,0,5,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,876
4,0,6,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,0,6,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1961
4,0,7,cue,12,6,6,separated,random,large,color,#52970c,neutral,even,NA,NA,NA
4,0,7,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowdown,1,2903
4,0,8,cue,12,6,6,separated,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,0,8,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowdown,1,1023
4,0,9,cue,8,4,4,separated,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,0,9,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowdown,1,1669
4,0,10,cue,4,2,2,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,0,10,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,743
4,0,11,cue,8,4,4,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,11,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2008
4,0,12,cue,8,4,4,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,12,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowdown,1,981
4,0,13,cue,4,2,2,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,0,13,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,731
4,0,14,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,0,14,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,658
4,0,15,cue,12,6,6,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,15,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowdown,1,944
4,0,16,cue,4,2,2,separated,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,0,16,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowdown,1,772
4,0,17,cue,4,2,2,separated,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,0,17,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowup,1,705
4,0,18,cue,12,6,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
4,0,18,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2695
4,0,19,cue,8,4,4,separated,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,0,19,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowup,1,506
4,0,20,cue,8,4,4,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,20,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowup,1,1768
4,0,21,cue,8,4,4,separated,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,0,21,judge,8,4,4,separated,random,large,color,NA,neutral,even,arrowdown,1,689
4,0,22,cue,4,2,2,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,0,22,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,738
4,0,23,cue,12,6,6,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,23,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowup,1,1709
4,0,24,cue,8,4,4,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,24,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1284
4,0,25,cue,8,4,4,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,0,25,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,820
4,0,26,cue,4,2,2,separated,random,large,color,#52970c,neutral,even,NA,NA,NA
4,0,26,judge,4,2,2,separated,random,large,color,NA,neutral,even,arrowup,1,969
4,0,27,cue,12,6,6,separated,random,large,color,#e21212,neutral,even,NA,NA,NA
4,0,27,judge,12,6,6,separated,random,large,color,NA,neutral,even,arrowdown,1,1880
4,0,28,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,0,28,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1298
4,0,29,cue,4,2,2,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,0,29,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,554
4,1,0,cue,8,4,4,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,1,0,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1226
4,1,1,cue,8,4,4,separated,random,large,color,#52970c,positive,even,NA,NA,NA
4,1,1,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowup,1,992
4,1,2,cue,8,4,4,separated,random,large,color,#ecb718,positive,even,NA,NA,NA
4,1,2,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowup,1,890
4,1,3,cue,8,4,4,separated,random,large,color,#e21212,positive,even,NA,NA,NA
4,1,3,judge,8,4,4,separated,random,large,color,NA,positive,even,arrowdown,1,905
4,1,4,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,1,4,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,854
4,1,5,cue,12,6,6,separated,random,large,color,#e713b2,positive,even,NA,NA,NA
4,1,5,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowup,1,740
4,1,6,cue,12,6,6,separated,random,large,color,#e713b2,positive,even,NA,NA,NA
4,1,6,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowdown,1,666
4,1,7,cue,8,4,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,1,7,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,708
4,1,8,cue,4,2,2,separated,random,large,color,#e21212,positive,even,NA,NA,NA
4,1,8,judge,4,2,2,separated,random,large,color,NA,positive,even,arrowup,1,627
4,1,9,cue,12,6,6,separated,random,large,color,#52970c,positive,even,NA,NA,NA
4,1,9,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowup,1,1026
4,1,10,cue,12,6,6,separated,random,large,color,#e21212,positive,even,NA,NA,NA
4,1,10,judge,12,6,6,separated,random,large,color,NA,positive,even,arrowdown,1,862
4,1,11,cue,4,2,2,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
4,1,11,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,666
