participant,block,trial,screenID,setsize,nTarget,nDistractor,layout,colorCon,radius,cueType,cueColor,condition,ratio,correct,acc,RT
4,0,18,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1229
4,0,19,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,19,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1298
4,0,20,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
4,0,20,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1646
4,0,21,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,21,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,2313
4,0,22,cue,12,6,6,intermixed,random,large,color,#ecb718,negative,even,NA,NA,NA
4,0,22,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1449
4,0,23,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
4,0,23,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1008
4,0,24,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
4,0,24,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1104
4,0,25,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,25,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,2836
4,0,26,cue,12,6,6,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
4,0,26,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1166
4,0,27,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,27,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,2010
4,0,28,cue,12,6,6,intermixed,random,large,color,#ecb718,negative,even,NA,NA,NA
4,0,28,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1678
4,0,29,cue,12,6,6,intermixed,random,large,color,#660fbd,negative,even,NA,NA,NA
4,0,29,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1275
4,0,30,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,30,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1286
4,0,31,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,31,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1127
4,0,32,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,32,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1180
4,0,33,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
4,0,33,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,2091
4,0,34,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,34,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1710
4,0,35,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,35,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,934
4,0,36,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,36,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1424
4,0,37,cue,12,6,6,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
4,0,37,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1542
4,0,38,cue,12,6,6,intermixed,random,large,color,#ecb718,negative,even,NA,NA,NA
4,0,38,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1013
4,0,39,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,39,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1123
4,0,40,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
4,0,40,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,918
4,0,41,cue,12,6,6,intermixed,random,large,color,#ecb718,negative,even,NA,NA,NA
4,0,41,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1294
4,0,42,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,42,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,996
4,0,43,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,43,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1398
4,0,44,cue,12,6,6,intermixed,random,large,color,#660fbd,negative,even,NA,NA,NA
4,0,44,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,3483
4,0,45,cue,12,6,6,intermixed,random,large,color,#0eaaaa,negative,even,NA,NA,NA
4,0,45,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1945
4,0,46,cue,12,6,6,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
4,0,46,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1805
4,0,47,cue,12,6,6,intermixed,random,large,color,#660fbd,negative,even,NA,NA,NA
4,0,47,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,2240
4,0,48,cue,12,6,6,intermixed,random,large,color,#52970c,negative,even,NA,NA,NA
4,0,48,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,2883
4,0,49,cue,12,6,6,intermixed,random,large,color,#ecb718,negative,even,NA,NA,NA
4,0,49,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,0,1660
4,0,50,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,50,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,2151
4,0,51,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
4,0,51,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,3162
4,0,52,cue,12,6,6,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
4,0,52,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,2075
4,0,53,cue,12,6,6,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
4,0,53,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,1433
4,0,54,cue,12,6,6,intermixed,random,large,color,#e21212,negative,even,NA,NA,NA
4,0,54,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1447
4,0,55,cue,12,6,6,intermixed,random,large,color,#ecb718,negative,even,NA,NA,NA
4,0,55,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,2204
4,0,56,cue,12,6,6,intermixed,random,large,color,#660fbd,negative,even,NA,NA,NA
4,0,56,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1683
4,0,57,cue,12,6,6,intermixed,random,large,color,#660fbd,negative,even,NA,NA,NA
4,0,57,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,1166
4,0,58,cue,12,6,6,intermixed,random,large,color,#2b5bee,negative,even,NA,NA,NA
4,0,58,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowdown,1,2868
4,0,59,cue,12,6,6,intermixed,random,large,color,#e713b2,negative,even,NA,NA,NA
4,0,59,judge,12,6,6,intermixed,random,large,color,NA,negative,even,arrowup,1,2493
4,1,0,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,0,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2585
4,1,1,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,1,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1878
4,1,2,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,2,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,956
4,1,3,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,3,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2503
4,1,4,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,4,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,873
4,1,5,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,5,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1735
4,1,6,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,6,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1082
4,1,7,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,7,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2137
4,1,8,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,8,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1268
4,1,9,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,1,9,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,4466
4,1,10,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,10,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,3469
4,1,11,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,11,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,746
4,1,12,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,12,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2349
4,1,13,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,13,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1269
4,1,14,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,14,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2140
4,1,15,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,15,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2177
4,1,16,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,1,16,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2242
4,1,17,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,17,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1028
4,1,18,cue,12,6,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
4,1,18,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,4576
4,1,19,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,19,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1819
4,1,20,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,1,20,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,907
4,1,21,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,21,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1865
4,1,22,cue,12,6,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
4,1,22,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,990
4,1,23,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,23,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2849
4,1,24,cue,12,6,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
4,1,24,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,754
4,1,25,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,25,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1931
4,1,26,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,26,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2599
4,1,27,cue,12,6,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
4,1,27,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1443
4,1,28,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,28,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2319
4,1,29,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,29,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1523
4,1,30,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,30,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2453
4,1,31,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,31,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2780
4,1,32,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,32,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1094
4,1,33,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,33,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1074
4,1,34,cue,12,6,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
4,1,34,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2550
4,1,35,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,35,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2168
4,1,36,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,36,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1253
4,1,37,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,37,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2301
4,1,38,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,38,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,3193
4,1,39,cue,12,6,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
4,1,39,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1049
4,1,40,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,1,40,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,3693
4,1,41,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,41,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2426
4,1,42,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,1,42,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,788
4,1,43,cue,12,6,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
4,1,43,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1089
4,1,44,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,44,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2835
4,1,45,cue,12,6,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
4,1,45,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1427
4,1,46,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,1,46,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1347
4,1,47,cue,12,6,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
4,1,47,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2196
4,1,48,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,48,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2857
4,1,49,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,49,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2060
4,1,50,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,50,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1340
4,1,51,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,51,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2323
4,1,52,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,52,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,810
4,1,53,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,53,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,4150
4,1,54,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,54,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1692
4,1,55,cue,12,6,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
4,1,55,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1468
4,1,56,cue,12,6,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
4,1,56,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1277
4,1,57,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
4,1,57,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2675
4,1,58,cue,12,6,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
4,1,58,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1046
4,1,59,cue,12,6,6,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
4,1,59,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,4659
4,2,0,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
4,2,0,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1054
4,2,1,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,2,1,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,2024
4,2,2,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,2,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1151
4,2,3,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,3,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1581
4,2,4,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,4,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1451
4,2,5,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,5,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1443
4,2,6,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
4,2,6,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1870
4,2,7,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,7,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1140
4,2,8,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,2,8,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1503
4,2,9,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,9,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1310
4,2,10,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
4,2,10,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1914
4,2,11,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,2,11,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,2041
4,2,12,cue,12,6,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
4,2,12,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1713
4,2,13,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,13,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1342
4,2,14,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
4,2,14,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,957
4,2,15,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
4,2,15,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,933
4,2,16,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,16,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1099
4,2,17,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,17,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1958
4,2,18,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,18,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,2078
4,2,19,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,19,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1166
4,2,20,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,20,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,766
4,2,21,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,21,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,984
4,2,22,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
4,2,22,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1360
4,2,23,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,2,23,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1467
4,2,24,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,24,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,826
4,2,25,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,2,25,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1344
4,2,26,cue,12,6,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
4,2,26,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,2011
4,2,27,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,2,27,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1008
4,2,28,cue,12,6,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
4,2,28,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1502
4,2,29,cue,12,6,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
4,2,29,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1108
4,2,30,cue,12,6,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
4,2,30,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1054
4,2,31,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,31,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,801
4,2,32,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
4,2,32,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1841
4,2,33,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,33,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1434
4,2,34,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,34,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1092
4,2,35,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,35,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1639
4,2,36,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
4,2,36,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1302
4,2,37,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,37,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,846
4,2,38,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,38,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1093
4,2,39,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
4,2,39,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1135
4,2,40,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
4,2,40,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1565
4,2,41,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,41,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1725
4,2,42,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,42,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1125
4,2,43,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,43,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1134
4,2,44,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,44,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1738
4,2,45,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
4,2,45,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,2034
4,2,46,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
4,2,46,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1694
4,2,47,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
4,2,47,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,2153
4,2,48,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
4,2,48,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1254
4,2,49,cue,12,6,6,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
4,2,49,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1608
4,2,50,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
4,2,50,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,798
